./Cenarios/exp02/exp02-10x10-044.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 3, 11
./Cenarios/exp02/exp02-10x10-036.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 6, 22
./Cenarios/exp02/exp02-10x10-073.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 2, 14
./Cenarios/exp02/exp02-10x10-069.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 7, 19
./Cenarios/exp02/exp02-10x10-038.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 2, 12
./Cenarios/exp02/exp02-10x10-079.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 2, 14
./Cenarios/exp02/exp02-10x10-016.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 9, 17
./Cenarios/exp02/exp02-10x10-030.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 12, 24
./Cenarios/exp02/exp02-10x10-050.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 7, 21
./Cenarios/exp02/exp02-10x10-009.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 6, 15
./Cenarios/exp02/exp02-10x10-033.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 8, 12
./Cenarios/exp02/exp02-10x10-077.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 5, 18
./Cenarios/exp02/exp02-10x10-098.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 11, 25
./Cenarios/exp02/exp02-10x10-093.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 0, 11
./Cenarios/exp02/exp02-10x10-092.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 7, 16
./Cenarios/exp02/exp02-10x10-048.state, trainned_minds/complete.trainned.exp02.2.mind, trainned_minds/complete.trainned.exp02.2.mind, 4, 12
./Cenarios/exp02/exp02-10x10-025.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 13
./Cenarios/exp02/exp02-10x10-056.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 15
./Cenarios/exp02/exp02-10x10-011.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 1, 7
./Cenarios/exp02/exp02-10x10-003.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 11
./Cenarios/exp02/exp02-10x10-078.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 18
./Cenarios/exp02/exp02-10x10-079.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 14
./Cenarios/exp02/exp02-10x10-099.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 20
./Cenarios/exp02/exp02-10x10-087.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 5, 12
./Cenarios/exp02/exp02-10x10-076.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 5, 21
./Cenarios/exp02/exp02-10x10-019.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 18, 31
./Cenarios/exp02/exp02-10x10-042.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 17
./Cenarios/exp02/exp02-10x10-001.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 10, 18
./Cenarios/exp02/exp02-10x10-086.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 11, 20
./Cenarios/exp02/exp02-10x10-018.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 10
./Cenarios/exp02/exp02-10x10-002.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 21
./Cenarios/exp02/exp02-10x10-070.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 18
./Cenarios/exp02/exp02-10x10-017.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 28
./Cenarios/exp02/exp02-10x10-067.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 0, 12
./Cenarios/exp02/exp02-10x10-016.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 17
./Cenarios/exp02/exp02-10x10-022.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 11, 33
./Cenarios/exp02/exp02-10x10-045.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 21
./Cenarios/exp02/exp02-10x10-068.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 20
./Cenarios/exp02/exp02-10x10-046.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 20
./Cenarios/exp02/exp02-10x10-004.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 14, 28
./Cenarios/exp02/exp02-10x10-069.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 19
./Cenarios/exp02/exp02-10x10-030.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 12, 24
./Cenarios/exp02/exp02-10x10-049.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 0, 8
./Cenarios/exp02/exp02-10x10-097.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 0, 7
./Cenarios/exp02/exp02-10x10-013.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 19
./Cenarios/exp02/exp02-10x10-028.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 14
./Cenarios/exp02/exp02-10x10-088.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 10, 21
./Cenarios/exp02/exp02-10x10-081.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 9
./Cenarios/exp02/exp02-10x10-040.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 16, 24
./Cenarios/exp02/exp02-10x10-096.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 20
./Cenarios/exp02/exp02-10x10-082.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 15
./Cenarios/exp02/exp02-10x10-038.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 12
./Cenarios/exp02/exp02-10x10-044.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 11
./Cenarios/exp02/exp02-10x10-036.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 22
./Cenarios/exp02/exp02-10x10-029.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 21
./Cenarios/exp02/exp02-10x10-039.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 19
./Cenarios/exp02/exp02-10x10-094.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 26
./Cenarios/exp02/exp02-10x10-009.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 15
./Cenarios/exp02/exp02-10x10-055.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 15
./Cenarios/exp02/exp02-10x10-062.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 11, 23
./Cenarios/exp02/exp02-10x10-024.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 12, 27
./Cenarios/exp02/exp02-10x10-048.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 12
./Cenarios/exp02/exp02-10x10-060.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 19
./Cenarios/exp02/exp02-10x10-043.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 15
./Cenarios/exp02/exp02-10x10-089.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 18
./Cenarios/exp02/exp02-10x10-026.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 10, 18
./Cenarios/exp02/exp02-10x10-005.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 13
./Cenarios/exp02/exp02-10x10-007.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 10
./Cenarios/exp02/exp02-10x10-061.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 15
./Cenarios/exp02/exp02-10x10-063.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 15
./Cenarios/exp02/exp02-10x10-051.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 20
./Cenarios/exp02/exp02-10x10-006.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 16
./Cenarios/exp02/exp02-10x10-100.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 16
./Cenarios/exp02/exp02-10x10-057.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 11
./Cenarios/exp02/exp02-10x10-021.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 10
./Cenarios/exp02/exp02-10x10-066.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 1, 14
./Cenarios/exp02/exp02-20x20-001.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 15
./Cenarios/exp02/exp02-10x10-015.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 19
./Cenarios/exp02/exp02-10x10-085.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 22
./Cenarios/exp02/exp02-10x10-050.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 21
./Cenarios/exp02/exp02-10x10-095.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 17
./Cenarios/exp02/exp02-10x10-073.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 14
./Cenarios/exp02/exp02-10x10-093.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 0, 11
./Cenarios/exp02/exp02-10x10-058.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 11
./Cenarios/exp02/exp02-10x10-091.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 8
./Cenarios/exp02/exp02-10x10-054.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 18
./Cenarios/exp02/exp02-10x10-065.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 14
./Cenarios/exp02/exp02-10x10-014.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 25
./Cenarios/exp02/exp02-10x10-075.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 10
./Cenarios/exp02/exp02-10x10-035.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 5, 19
./Cenarios/exp02/exp02-10x10-098.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 11, 25
./Cenarios/exp02/exp02-10x10-053.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 15
./Cenarios/exp02/exp02-10x10-033.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 12
./Cenarios/exp02/exp02-10x10-047.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 3, 11
./Cenarios/exp02/exp02-10x10-037.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 13
./Cenarios/exp02/exp02-10x10-031.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 13
./Cenarios/exp02/exp02-10x10-041.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 14
./Cenarios/exp02/exp02-10x10-072.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 22
./Cenarios/exp02/exp02-10x10-008.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 5, 16
./Cenarios/exp02/exp02-10x10-074.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 22
./Cenarios/exp02/exp02-10x10-059.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 35
./Cenarios/exp02/exp02-10x10-077.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 5, 18
./Cenarios/exp02/exp02-10x10-064.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 30
./Cenarios/exp02/exp02-10x10-084.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 1, 14
./Cenarios/exp02/exp02-10x10-083.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 14
./Cenarios/exp02/exp02-10x10-034.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 15
./Cenarios/exp02/exp02-10x10-071.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 21
./Cenarios/exp02/exp02-10x10-023.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 14
./Cenarios/exp02/exp02-10x10-052.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 2, 15
./Cenarios/exp02/exp02-10x10-027.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 1, 9
./Cenarios/exp02/exp02-10x10-090.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 8, 16
./Cenarios/exp02/exp02-10x10-010.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 21
./Cenarios/exp02/exp02-10x10-032.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 6, 15
./Cenarios/exp02/exp02-10x10-080.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 4, 13
./Cenarios/exp02/exp02-10x10-012.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 9, 22
./Cenarios/exp02/exp02-10x10-020.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 10, 20
./Cenarios/exp02/exp02-10x10-092.state, trainned_minds/complete.trainned.exp02.3.mind, trainned_minds/complete.trainned.exp02.3.mind, 7, 16
./Cenarios/exp02/exp02-10x10-062.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 10, 23
./Cenarios/exp02/exp02-10x10-024.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 10, 27
./Cenarios/exp02/exp02-10x10-019.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 13, 31
./Cenarios/exp02/exp02-10x10-050.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 8, 21
./Cenarios/exp02/exp02-10x10-064.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 11, 30
./Cenarios/exp02/exp02-10x10-008.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 5, 16
./Cenarios/exp02/exp02-10x10-081.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 4, 9
./Cenarios/exp02/exp02-10x10-075.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 4, 10
./Cenarios/exp02/exp02-10x10-027.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 5, 9
./Cenarios/exp02/exp02-10x10-051.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 10, 20
./Cenarios/exp02/exp02-10x10-045.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 3, 21
./Cenarios/exp02/exp02-10x10-039.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 7, 19
./Cenarios/exp02/exp02-10x10-052.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 2, 15
./Cenarios/exp02/exp02-10x10-009.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 6, 15
./Cenarios/exp02/exp02-10x10-056.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 8, 15
./Cenarios/exp02/exp02-10x10-093.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 2, 11
./Cenarios/exp02/exp02-10x10-080.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 4, 13
./Cenarios/exp02/exp02-10x10-001.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 6, 18
./Cenarios/exp02/exp02-10x10-061.state, trainned_minds/complete.trainned.exp02.4.mind, trainned_minds/complete.trainned.exp02.4.mind, 3, 15
